Specification,Network file,Epsilon,Delta,Time taken,Upper bound,Lower bound,SAT
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.08000000000000002,5,38.963459730148315,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.08000000000000002,6,38.97732210159302,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.08000000000000002,7,39.32967209815979,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.08000000000000002,8,39.75700569152832,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.08000000000000002,9,41.33028984069824,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.08000000000000002,10,42.248347997665405,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.08000000000000002,11,41.75722026824951,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.08000000000000002,12,42.29728102684021,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.08000000000000002,13,38.20837688446045,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.08000000000000002,14,38.641294956207275,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.08000000000000002,15,38.25267577171326,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.08000000000000002,16,38.19710421562195,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.08000000000000002,17,38.20328402519226,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.08000000000000002,18,38.89691209793091,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.08000000000000002,19,38.55190587043762,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.08000000000000002,20,38.65018916130066,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.09000000000000001,1,38.40379810333252,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.09000000000000001,2,37.99872708320618,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.09000000000000001,3,38.45318031311035,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.09000000000000001,4,38.8489305973053,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.09000000000000001,5,38.9499568939209,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.09000000000000001,6,38.80123019218445,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.09000000000000001,7,38.55547499656677,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.09000000000000001,8,38.405096769332886,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.09000000000000001,9,37.95318603515625,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.09000000000000001,10,38.58889603614807,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.09000000000000001,11,38.15178394317627,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.09000000000000001,12,38.04911422729492,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.09000000000000001,13,38.350714921951294,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.09000000000000001,14,38.19973921775818,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.09000000000000001,15,38.21196413040161,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.09000000000000001,16,38.549532890319824,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.09000000000000001,17,37.39216208457947,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.09000000000000001,18,38.55280780792236,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.09000000000000001,19,38.604520082473755,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.09000000000000001,20,37.95798683166504,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.1,1,39.15028786659241,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.1,2,38.49930024147034,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.1,3,39.098366022109985,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.1,4,39.098203897476196,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.1,5,38.35313701629639,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.1,6,38.54859399795532,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.1,7,38.45240020751953,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.1,8,38.251354932785034,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.1,9,38.699453830718994,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.1,10,38.249610900878906,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.1,11,38.05038285255432,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.1,12,37.79845094680786,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.1,13,37.95355820655823,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.1,14,38.2487108707428,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.1,15,38.85194277763367,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.1,16,37.950114727020264,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.1,17,38.20129609107971,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.1,18,38.100924015045166,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.1,19,38.349199056625366,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.1,20,37.95054912567139,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.11000000000000001,1,38.74982190132141,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.11000000000000001,2,37.86309194564819,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.11000000000000001,3,38.090107917785645,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.11000000000000001,4,37.548954010009766,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.11000000000000001,5,37.85404706001282,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.11000000000000001,6,38.700770139694214,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp1.onnx,0.11000000000000001,7,38.10393190383911,,,True
