Specification,Network file,Epsilon,Delta,Time taken,Upper bound,Lower bound,SAT
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.1,6,26.850003242492676,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.1,7,26.70145893096924,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.1,8,27.10623002052307,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.1,9,26.653363943099976,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.1,10,26.501816987991333,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.1,11,26.73801302909851,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.1,12,26.90041494369507,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.1,13,26.75657820701599,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.1,14,26.54446315765381,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.1,15,26.855236053466797,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.1,16,27.044758796691895,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.1,17,26.74944519996643,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.1,18,26.554354906082153,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.1,19,27.29759693145752,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.1,20,27.200223922729492,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.11000000000000001,1,26.947551012039185,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.11000000000000001,2,26.557507038116455,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.11000000000000001,3,26.548435926437378,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.11000000000000001,4,26.547170162200928,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.11000000000000001,5,27.257131099700928,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.11000000000000001,6,27.09397292137146,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.11000000000000001,7,26.697766065597534,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.11000000000000001,8,26.500484704971313,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.11000000000000001,9,27.015400886535645,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.11000000000000001,10,26.98660969734192,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.11000000000000001,11,26.554436922073364,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.11000000000000001,12,26.747817993164062,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.11000000000000001,13,27.648592233657837,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.11000000000000001,14,26.90593719482422,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.11000000000000001,15,26.995134115219116,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.11000000000000001,16,26.499686002731323,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.11000000000000001,17,26.96431803703308,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.11000000000000001,18,26.48794913291931,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.11000000000000001,19,26.2051100730896,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.11000000000000001,20,26.24330711364746,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.12000000000000001,1,27.2553391456604,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.12000000000000001,2,26.60470223426819,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.12000000000000001,3,26.500269889831543,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.12000000000000001,4,26.909559965133667,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.12000000000000001,5,27.492181062698364,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.12000000000000001,6,26.948872804641724,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.12000000000000001,7,26.9012610912323,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.12000000000000001,8,26.899466037750244,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.12000000000000001,9,27.048530101776123,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.12000000000000001,10,26.553027868270874,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.12000000000000001,11,26.846045970916748,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.12000000000000001,12,27.35911512374878,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.12000000000000001,13,26.64486813545227,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.12000000000000001,14,26.6509108543396,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.12000000000000001,15,26.75062084197998,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.12000000000000001,16,26.6988308429718,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.12000000000000001,17,26.65164303779602,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.12000000000000001,18,26.899445056915283,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.12000000000000001,19,26.91154408454895,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.12000000000000001,20,26.140297889709473,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.13,1,26.799434900283813,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.13,2,26.94712209701538,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.13,3,26.403223752975464,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.13,4,26.803322792053223,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.13,5,27.398982048034668,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.13,6,26.598067045211792,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.13,7,26.601776123046875,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.13,8,26.70532989501953,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.13,9,27.141819953918457,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.13,10,26.86241602897644,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.13,11,26.896580934524536,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.13,12,26.845169067382812,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.13,13,27.79820489883423,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.13,14,27.000618934631348,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.13,15,26.713122844696045,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.13,16,27.287868976593018,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.13,17,26.750262022018433,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.13,18,26.748162746429443,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.13,19,26.551111221313477,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.13,20,27.405418872833252,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.14,1,26.69331932067871,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.14,2,27.106711864471436,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.14,3,26.247716188430786,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.14,4,26.94732689857483,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.14,5,26.45196008682251,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.14,6,27.149518728256226,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.14,7,27.15166425704956,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.14,8,26.70085620880127,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.14,9,26.909913778305054,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.14,10,26.488592863082886,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.14,11,27.55490207672119,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.14,12,29.55838894844055,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.14,13,29.058926105499268,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.14,14,28.99272394180298,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.14,15,29.451497793197632,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.14,16,28.65746307373047,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.14,17,26.944664239883423,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.14,18,26.89872980117798,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.14,19,26.753736972808838,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp3.onnx,0.14,20,27.30209493637085,,,True
