Specification,Network file,Epsilon,Delta,Time taken,Upper bound,Lower bound,SAT
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.08000000000000002,8,25.596976041793823,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.08000000000000002,9,25.49240207672119,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.08000000000000002,10,25.848946809768677,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.08000000000000002,11,27.71622896194458,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.08000000000000002,12,27.446353912353516,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.08000000000000002,13,31.05330801010132,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.08000000000000002,14,27.831902980804443,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.08000000000000002,15,26.860993146896362,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.08000000000000002,16,27.901275873184204,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.08000000000000002,17,27.187033891677856,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.08000000000000002,18,27.859575033187866,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.08000000000000002,19,28.378674030303955,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.08000000000000002,20,27.05513095855713,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.09000000000000001,1,31.74069094657898,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.09000000000000001,2,37.56031322479248,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.09000000000000001,3,35.988301038742065,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.09000000000000001,4,36.043862104415894,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.09000000000000001,5,35.430530071258545,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.09000000000000001,6,35.22456979751587,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.09000000000000001,7,36.304004192352295,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.09000000000000001,8,35.0320999622345,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.09000000000000001,9,37.300609827041626,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.09000000000000001,10,36.32335805892944,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.09000000000000001,11,35.65968418121338,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.09000000000000001,12,37.431236743927,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.09000000000000001,13,35.38348388671875,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.09000000000000001,14,36.45977067947388,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.09000000000000001,15,36.92048692703247,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.09000000000000001,16,35.425048828125,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.09000000000000001,17,36.99950623512268,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.09000000000000001,18,35.673663854599,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.09000000000000001,19,35.523011684417725,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.09000000000000001,20,36.86622619628906,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.1,1,35.22238206863403,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.1,2,36.899455308914185,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.1,3,35.848971128463745,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.1,4,36.699702978134155,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.1,5,35.693543910980225,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.1,6,34.727938175201416,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.1,7,34.84697127342224,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.1,8,37.23081994056702,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.1,9,35.0983510017395,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.1,10,36.22333383560181,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.1,11,35.02138805389404,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.1,12,37.71600413322449,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.1,13,37.79607009887695,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.1,14,36.47584104537964,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.1,15,36.67066812515259,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.1,16,36.06801915168762,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.1,17,36.87954878807068,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.1,18,37.045289039611816,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.1,19,35.093332052230835,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.1,20,35.65843200683594,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.11000000000000001,1,36.63308095932007,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.11000000000000001,2,35.86742401123047,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.11000000000000001,3,36.5097770690918,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.11000000000000001,4,37.00989317893982,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.11000000000000001,5,36.558448791503906,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.11000000000000001,6,36.751041889190674,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.11000000000000001,7,35.904627084732056,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.11000000000000001,8,35.681567907333374,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.11000000000000001,9,35.15754008293152,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.11000000000000001,10,36.496224880218506,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.11000000000000001,11,36.26161980628967,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.11000000000000001,12,35.44086289405823,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.11000000000000001,13,35.83838391304016,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.11000000000000001,14,36.28365612030029,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.11000000000000001,15,35.63146901130676,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.11000000000000001,16,36.38618206977844,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.11000000000000001,17,36.11243414878845,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.11000000000000001,18,36.81156301498413,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.11000000000000001,19,36.41269779205322,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.11000000000000001,20,35.972018003463745,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.12000000000000001,1,38.39007782936096,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.12000000000000001,2,37.63153886795044,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.12000000000000001,3,34.90331697463989,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.12000000000000001,4,35.59397292137146,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.12000000000000001,5,39.213021993637085,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.12000000000000001,6,36.27582502365112,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.12000000000000001,7,37.04708790779114,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.12000000000000001,8,38.514983892440796,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.12000000000000001,9,38.18418908119202,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.12000000000000001,10,37.96228098869324,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.12000000000000001,11,37.78704118728638,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.12000000000000001,12,37.460886001586914,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.12000000000000001,13,36.71890091896057,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.12000000000000001,14,37.216052770614624,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.12000000000000001,15,36.9214768409729,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.12000000000000001,16,36.15547227859497,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.12000000000000001,17,38.015931844711304,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.12000000000000001,18,36.20063281059265,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.12000000000000001,19,36.26913595199585,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.12000000000000001,20,36.706958293914795,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.13,1,36.85987210273743,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.13,2,36.75214600563049,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.13,3,36.02668786048889,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.13,4,36.35670709609985,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.13,5,38.26619219779968,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.13,6,36.562331199645996,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.13,7,36.17759823799133,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.13,8,37.279155015945435,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.13,9,37.44039797782898,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.13,10,36.04585289955139,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.13,11,36.70136594772339,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.13,12,36.01228213310242,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.13,13,37.148014068603516,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.13,14,37.30814003944397,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.13,15,36.48456406593323,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.13,16,37.39271903038025,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.13,17,36.61096501350403,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.13,18,36.403136014938354,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.13,19,35.71419811248779,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.13,20,36.250890016555786,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.14,1,36.89160394668579,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.14,2,36.67069697380066,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.14,3,37.17731499671936,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.14,4,36.60361409187317,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.14,5,36.255300998687744,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.14,6,36.74430012702942,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.14,7,36.06463313102722,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.14,8,36.47728610038757,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.14,9,36.477988958358765,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.14,10,36.22875189781189,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.14,11,37.04512810707092,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.14,12,36.846920013427734,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.14,13,36.3848021030426,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.14,14,28.215494871139526,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.14,15,28.892427921295166,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.14,16,29.183189392089844,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.14,17,28.446264028549194,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.14,18,27.339502811431885,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.14,19,28.195002794265747,,,True
checking-confidence,../../networks/mnist/mnist_confidence_exp5.onnx,0.14,20,27.015033721923828,,,True
