Specification,Network file,Epsilon,Delta,Time taken,SAT
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.1,12,24.057814121246338,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.1,13,22.738680124282837,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.1,14,24.62516212463379,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.1,15,21.44128727912903,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.1,16,25.574533224105835,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.1,17,25.06818985939026,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.1,18,23.271872997283936,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.1,19,24.232842922210693,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.1,20,25.240976095199585,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.11000000000000001,1,15.992698907852173,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.11000000000000001,2,17.977868795394897,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.11000000000000001,3,20.219271183013916,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.11000000000000001,4,27.48226308822632,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.11000000000000001,5,32.94688415527344,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.11000000000000001,6,55.75213885307312,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.11000000000000001,7,58.61387586593628,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.11000000000000001,8,50.58766007423401,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.11000000000000001,9,84.1968469619751,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.11000000000000001,10,27.145846843719482,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.11000000000000001,11,51.942914724349976,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.11000000000000001,12,22.772251844406128,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.11000000000000001,13,19.22393798828125,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.11000000000000001,14,38.39246916770935,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.11000000000000001,15,87.19263911247253,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.11000000000000001,16,47.55480194091797,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.11000000000000001,17,37.326759815216064,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.11000000000000001,18,32.33616614341736,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.11000000000000001,19,25.695664882659912,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.11000000000000001,20,26.535948038101196,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.12000000000000001,1,14.812014102935791,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.12000000000000001,2,18.61180281639099,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.12000000000000001,3,19.279141902923584,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.12000000000000001,4,19.43356680870056,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.12000000000000001,5,17.806800842285156,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.12000000000000001,6,25.517696142196655,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.12000000000000001,7,34.66598033905029,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.12000000000000001,8,60.55736494064331,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.12000000000000001,9,20.070542097091675,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.12000000000000001,10,47.88020420074463,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.12000000000000001,11,26.67458200454712,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.12000000000000001,12,23.08277988433838,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.12000000000000001,13,29.543018102645874,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.12000000000000001,14,45.42034101486206,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.12000000000000001,15,37.992132902145386,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.12000000000000001,16,21.846279859542847,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.12000000000000001,17,29.477085828781128,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.12000000000000001,18,22.821473121643066,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.12000000000000001,19,22.202850818634033,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.12000000000000001,20,42.79983687400818,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.13,1,20.189998149871826,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.13,2,15.44156789779663,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.13,3,25.17730212211609,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.13,4,18.231493949890137,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.13,5,17.99652886390686,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.13,6,35.29580330848694,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.13,7,36.15785074234009,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.13,8,20.765794038772583,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.13,9,25.803259134292603,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.13,10,21.3951199054718,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.13,11,21.39812397956848,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.13,12,23.593898057937622,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.13,13,24.623921871185303,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.13,14,18.64433193206787,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.13,15,19.164201021194458,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.13,16,18.377582788467407,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.13,17,18.553154230117798,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.13,18,19.44391703605652,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.13,19,19.987495183944702,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.13,20,18.973424911499023,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.14,1,16.847337007522583,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.14,2,21.87822723388672,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.14,3,21.878100872039795,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.14,4,25.367652893066406,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.14,5,28.765149354934692,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.14,6,25.32246994972229,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.14,7,35.41878390312195,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.14,8,41.54279398918152,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.14,9,38.22608208656311,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.14,10,50.72120213508606,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.14,11,38.53469109535217,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.14,12,30.488928079605103,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.14,13,29.316649913787842,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.14,14,26.332386016845703,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.14,15,24.183770179748535,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.14,16,31.71474814414978,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.14,17,28.22867202758789,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.14,18,30.461384296417236,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.14,19,29.07959508895874,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp3.onnx,0.14,20,33.781253814697266,True
