Specification,Network file,Epsilon,Delta,Time taken,SAT
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.05,1,16.119662761688232,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.05,2,12.93022632598877,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.05,3,21.366286039352417,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.05,4,17.118077754974365,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.05,5,22.640991926193237,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.05,6,23.258030891418457,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.05,7,17.493948936462402,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.05,8,21.593986988067627,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.05,9,20.15183115005493,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.05,10,23.79301404953003,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.05,11,15.672861814498901,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.05,12,27.64186692237854,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.05,13,18.466012954711914,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.05,14,18.503840923309326,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.05,15,15.907060861587524,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.05,16,15.112123966217041,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.05,17,18.390917778015137,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.05,18,16.199739933013916,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.05,19,20.139803886413574,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.05,20,15.953963041305542,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.060000000000000005,1,13.292905807495117,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.060000000000000005,2,11.793721199035645,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.060000000000000005,3,12.59285020828247,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.060000000000000005,4,14.998058080673218,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.060000000000000005,5,39.097862005233765,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.060000000000000005,6,38.89009213447571,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.060000000000000005,7,44.50516390800476,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.060000000000000005,8,35.5911009311676,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.060000000000000005,9,33.21872425079346,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.060000000000000005,10,31.646911144256592,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.060000000000000005,11,41.302205085754395,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.060000000000000005,12,34.687021017074585,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.060000000000000005,13,25.24392080307007,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.060000000000000005,14,30.96863603591919,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.060000000000000005,15,26.719073057174683,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.060000000000000005,16,24.11925506591797,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.060000000000000005,17,28.345269203186035,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.060000000000000005,18,20.760228157043457,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.060000000000000005,19,27.983360052108765,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.060000000000000005,20,27.988749027252197,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.07,1,13.048492908477783,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.07,2,12.421655893325806,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.07,3,15.319103002548218,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.07,4,17.563274145126343,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.07,5,22.842052936553955,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.07,6,34.65910601615906,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.07,7,20.574692010879517,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.07,8,42.55627107620239,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.07,9,46.45286297798157,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.07,10,29.22492003440857,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.07,11,26.509100914001465,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.07,12,35.85721516609192,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.07,13,43.19304418563843,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.07,14,40.63988494873047,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.07,15,19.299045085906982,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.07,16,44.98921585083008,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.07,17,22.81443500518799,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.07,18,24.355043172836304,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.07,19,19.86554789543152,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.07,20,32.23856282234192,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.08000000000000002,1,13.515537023544312,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.08000000000000002,2,12.959091901779175,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.08000000000000002,3,16.24799418449402,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.08000000000000002,4,21.131834030151367,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.08000000000000002,5,23.928720951080322,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.08000000000000002,6,31.36393713951111,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.08000000000000002,7,46.08514904975891,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.08000000000000002,8,47.334434032440186,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.08000000000000002,9,23.653798818588257,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.08000000000000002,10,30.13009524345398,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.08000000000000002,11,20.13877511024475,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.08000000000000002,12,30.21009373664856,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.08000000000000002,13,51.494253158569336,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.08000000000000002,14,15.790026903152466,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.08000000000000002,15,16.412415027618408,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.08000000000000002,16,25.59160614013672,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.08000000000000002,17,15.368040084838867,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.08000000000000002,18,14.941374778747559,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.08000000000000002,19,27.549577236175537,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.08000000000000002,20,27.091105222702026,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.09000000000000001,1,13.349740982055664,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.09000000000000001,2,12.398898124694824,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.09000000000000001,3,18.83618402481079,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.09000000000000001,4,22.17422389984131,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.09000000000000001,5,22.632542848587036,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.09000000000000001,6,29.91383719444275,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.09000000000000001,7,60.975032806396484,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.09000000000000001,8,40.032849073410034,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.09000000000000001,9,21.26836609840393,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.09000000000000001,10,46.02712607383728,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.09000000000000001,11,46.73538088798523,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.09000000000000001,12,47.23893404006958,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.09000000000000001,13,30.45219898223877,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.09000000000000001,14,64.39247179031372,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.09000000000000001,15,46.32879900932312,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.09000000000000001,16,31.113350868225098,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.09000000000000001,17,47.67932319641113,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.09000000000000001,18,37.03699517250061,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.09000000000000001,19,47.51592206954956,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.09000000000000001,20,44.24239206314087,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.1,1,12.675372123718262,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.1,2,17.933621168136597,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.1,3,9.961071968078613,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.1,4,19.956127166748047,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.1,5,17.3781681060791,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.1,6,14.77516794204712,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.1,7,24.179553031921387,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.1,8,15.67394495010376,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.1,9,21.714120864868164,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.1,10,26.086261987686157,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.1,11,19.491132974624634,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp5.onnx,0.1,12,21.827505826950073,True
