Specification,Network file,Epsilon,Delta,Time taken,SAT
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.12000000000000001,6,22.2856547832489,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.12000000000000001,7,17.107365131378174,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.12000000000000001,8,18.345510959625244,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.12000000000000001,9,17.542346000671387,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.12000000000000001,10,21.894026279449463,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.12000000000000001,11,19.047929048538208,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.12000000000000001,12,18.537538051605225,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.12000000000000001,13,18.436492919921875,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.12000000000000001,14,18.89935278892517,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.12000000000000001,15,18.324872970581055,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.12000000000000001,16,19.988956212997437,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.12000000000000001,17,18.614569902420044,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.12000000000000001,18,19.95330834388733,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.12000000000000001,19,19.797882795333862,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.12000000000000001,20,20.17431664466858,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.13,1,22.450954914093018,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.13,2,17.365427017211914,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.13,3,16.167531967163086,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.13,4,35.8906831741333,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.13,5,41.2830913066864,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.13,6,52.888648986816406,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.13,7,64.0393590927124,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.13,8,66.7028739452362,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.13,9,26.221983194351196,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.13,10,37.23794484138489,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.13,11,32.85778093338013,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.13,12,53.15071487426758,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.13,13,53.38022208213806,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.13,14,42.231467962265015,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.13,15,41.94286799430847,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.13,16,41.712414026260376,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.13,17,41.35981798171997,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.13,18,41.96191692352295,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.13,19,41.52429795265198,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.13,20,42.175363063812256,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.14,1,19.88542103767395,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.14,2,25.86770987510681,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.14,3,25.89522099494934,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.14,4,27.735934019088745,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.14,5,48.46895909309387,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.14,6,60.144689083099365,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.14,7,77.5494430065155,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.14,8,24.153635025024414,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.14,9,37.08260202407837,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.14,10,27.881634950637817,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.14,11,36.58209991455078,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.14,12,44.38525319099426,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.14,13,41.43407607078552,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.14,14,32.40355396270752,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.14,15,32.9546320438385,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.14,16,32.97062683105469,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.14,17,33.22565197944641,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.14,18,30.861647844314575,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.14,19,30.59908890724182,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp1.onnx,0.14,20,28.587218046188354,True
