Specification,Network file,Epsilon,Delta,Time taken,SAT
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.05,1,26.4951229095459,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.05,2,17.935317993164062,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.05,3,24.17820405960083,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.05,4,27.477126121520996,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.05,5,29.912763118743896,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.05,6,27.074213981628418,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.05,7,50.16819405555725,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.05,8,28.53530788421631,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.05,9,26.0762140750885,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.05,10,36.214747190475464,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.05,11,31.265568017959595,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.05,12,32.18438386917114,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.05,13,26.31190824508667,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.05,14,44.14180397987366,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.05,15,26.21118187904358,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.05,16,30.83315396308899,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.05,17,40.810224771499634,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.05,18,37.38115310668945,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.05,19,33.01652717590332,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.05,20,32.99780821800232,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.060000000000000005,1,17.379777193069458,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.060000000000000005,2,14.911808967590332,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.060000000000000005,3,20.36284589767456,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.060000000000000005,4,45.503556966781616,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.060000000000000005,5,45.28477215766907,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.060000000000000005,6,36.83965015411377,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.060000000000000005,7,41.807973861694336,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.060000000000000005,8,39.16049098968506,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.060000000000000005,9,40.04528498649597,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.060000000000000005,10,38.9758563041687,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.060000000000000005,11,40.989758014678955,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.060000000000000005,12,40.96778869628906,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.060000000000000005,13,46.97439002990723,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.060000000000000005,14,44.03638815879822,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.060000000000000005,15,51.583502769470215,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.060000000000000005,16,50.98597311973572,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.060000000000000005,17,35.827167987823486,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.060000000000000005,18,39.71445107460022,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.060000000000000005,19,28.993781089782715,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.060000000000000005,20,37.29499292373657,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp4.onnx,0.07,1,15.400353908538818,True
