Specification,Network file,Epsilon,Delta,Time taken,SAT
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.08000000000000002,17,33.1014609336853,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.08000000000000002,18,39.38390517234802,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.08000000000000002,19,35.076910734176636,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.08000000000000002,20,39.998143911361694,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.09000000000000001,1,18.90389609336853,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.09000000000000001,2,24.061827182769775,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.09000000000000001,3,18.67459797859192,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.09000000000000001,4,24.529903888702393,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.09000000000000001,5,33.40436506271362,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.09000000000000001,6,52.15034794807434,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.09000000000000001,7,19.050188064575195,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.09000000000000001,8,60.581231117248535,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.09000000000000001,9,29.920294761657715,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.09000000000000001,10,43.038408279418945,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.09000000000000001,11,43.12342977523804,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.09000000000000001,12,34.343929052352905,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.09000000000000001,13,27.099767923355103,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.09000000000000001,14,29.890646934509277,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.09000000000000001,15,49.99427318572998,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.09000000000000001,16,26.849025011062622,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.09000000000000001,17,31.205286979675293,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.09000000000000001,18,32.61757278442383,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.09000000000000001,19,37.35797691345215,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.09000000000000001,20,37.058640003204346,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.1,1,18.874749898910522,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.1,2,19.755980730056763,True
checking-confidence,../../networks/gtsrb/gtsrb_confidence_fc_exp2.onnx,0.1,3,33.4490430355072,True
